Hanging Knee Raises,https://www.youtube.com/watch?v=7ciyU76b4UU
Hand Plank,https://www.youtube.com/watch?v=QMXncCeneZI
Dumbbell Russian Twist,https://www.youtube.com/watch?v=bl-EKCGMcDY&feature=youtu.be
Laying Leg Raises,https://www.youtube.com/watch?v=7ciyU76b4UU
Cable Kneeing Crunch,https://www.youtube.com/watch?v=4EzEMaaby-0&feature=youtu.be
